id;sub_district_id;name;postal_code;created_at;updated_at
"14.06.11.2007";14.06.11;Sei Kuning;28552;;
"14.06.11.2008";14.06.11;Koto Tandun;28552;;
"14.06.11.2009";14.06.11;Tandun Barat;28552;;
"14.06.01.1001";14.06.01;Ujung Batu;28553;;
"14.06.01.2002";14.06.01;Suka Damai;28553;;
"14.06.01.2003";14.06.01;Ngaso;28553;;
"14.06.01.2004";14.06.01;Ujung Batu Timur;28553;;
"14.06.01.2005";14.06.01;Pematang Tebih;28553;;
"14.08.08.2001";14.08.08;Bunga Raya;28764;;
"14.08.08.2002";14.08.08;Jati Baru;28764;;
"14.08.08.2003";14.08.08;Jayapura;28764;;
"14.08.08.2011";14.08.08;Kemuning Muda;28764;;
"14.08.08.2012";14.08.08;Buatan Lestari;28764;;
"14.08.08.2013";14.08.08;Tuah Indrapura;28764;;
"14.08.08.2014";14.08.08;Langsat Permai;28764;;
"14.08.08.2015";14.08.08;Temusai;28764;;
"14.08.08.2016";14.08.08;Dayang Suri;28764;;
"14.08.08.2017";14.08.08;Suak Merambai;28764;;
"14.08.06.2001";14.08.06;Dayun;28671;;
"14.08.06.2002";14.08.06;Banjar Seminai;28671;;
"14.08.06.2003";14.08.06;Teluk Merbau;28671;;
"14.08.06.2004";14.08.06;Merangkai;28671;;
"14.08.06.2005";14.08.06;Lubuk Tilan;28671;;
"14.08.06.2006";14.08.06;Berumbung Baru;28671;;
"14.08.06.2007";14.08.06;Pangkalan Makmur;28671;;
"14.08.06.2008";14.08.06;Buana Makmur;28671;;
"14.08.06.2009";14.08.06;Suka Mulya;28671;;
"14.08.06.2010";14.08.06;Sawit Permai;28671;;
"14.08.06.2011";14.08.06;Sialang Sakti;28671;;
"14.08.10.1001";14.08.10;Simpang Belutu;28686;;
"14.08.10.1002";14.08.10;Telaga Sam-Sam;28686;;
"14.08.10.1003";14.08.10;Kandis Kota;28686;;
"14.08.10.2004";14.08.10;Belutu;28686;;
"14.08.10.2005";14.08.10;Kandis;28686;;
"14.08.10.2006";14.08.10;Sam-Sam;28686;;
"14.08.10.2007";14.08.10;Bekalar;28686;;
"14.08.10.2008";14.08.10;Jambai Makmur;28686;;
"14.08.10.2009";14.08.10;Sungai Gondang;28686;;
"14.08.10.2010";14.08.10;Pencing Bekulo;28686;;
"14.08.10.2011";14.08.10;Libo Jaya;28686;;
"14.08.07.2001";14.08.07;Kerinci Kanan;28654;;
"14.08.07.2002";14.08.07;Kerinci Kiri;28654;;
"14.08.07.2003";14.08.07;Buana Bakti;28654;;
"14.08.07.2004";14.08.07;Bukit Harapan;28654;;
"14.08.07.2005";14.08.07;Kumbara Utama;28654;;
"14.08.07.2006";14.08.07;Bukit Agung;28654;;
"14.08.07.2008";14.08.07;Simpang Perak Jaya;28654;;
"14.08.07.2009";14.08.07;Buatan Baru;28654;;
"14.08.07.2010";14.08.07;Gabung Makmur;28654;;
"14.08.07.2011";14.08.07;Jati Mulya;28654;;
"14.08.07.2012";14.08.07;Seminai;28654;;
"14.08.07.2013";14.08.07;Delima Jaya;28654;;
"14.08.09.2001";14.08.09;Pangkalan Pisang;28672;;
"14.08.09.2002";14.08.09;Kuala Gasib;28672;;
"14.08.09.2003";14.08.09;Teluk Rimba;28672;;
"14.08.09.2004";14.08.09;Buatan I;28672;;
"14.08.09.2005";14.08.09;Buatan Ii;28672;;
"14.08.09.2006";14.08.09;Sengkemang;28672;;
"14.08.09.2007";14.08.09;Rantau Panjang;28672;;
"14.08.09.2008";14.08.09;Empang Pandan;28672;;
"14.08.09.2009";14.08.09;Keranji Guguh;28672;;
"14.08.09.2010";14.08.09;Sri Gemilang;28672;;
"14.08.09.2011";14.08.09;Tasik Seminai;28672;;
"14.08.11.2001";14.08.11;Lubuk Dalam;28655;;
"14.08.11.2002";14.08.11;Rawang Kao;28655;;
"14.08.11.2003";14.08.11;Sri Gading;28655;;
"14.08.11.2004";14.08.11;Sialang Baru;28655;;
"14.08.11.2005";14.08.11;Sialang Palas;28655;;
"14.08.11.2006";14.08.11;Empang Baru;28655;;
"14.08.11.2007";14.08.11;Rawang Kao Barat;28655;;
"14.08.13.1006";14.08.13;Sungaimempura ;28773;;
"14.08.13.2001";14.08.13;Kota Ringin;28773;;
"14.08.13.2002";14.08.13;Paluh;28773;;
"14.08.13.2003";14.08.13;Benteng Hilir;28773;;
"14.08.13.2004";14.08.13;Benteng Hulu;28773;;
"14.08.13.2005";14.08.13;Kampung Tengah;28773;;
"14.08.13.2007";14.08.13;Merempan Hilir;28773;;
"14.08.13.2008";14.08.13;Telukmerempan;28773;;
"14.08.03.1001";14.08.03;Minas Jaya;28685;;
"14.08.03.2002";14.08.03;Minas Timur;28685;;
"14.08.03.2003";14.08.03;Minas Barat;28685;;
"14.08.03.2004";14.08.03;Mandi Angin;28685;;
"14.08.03.2005";14.08.03;Rantau Bertuah;28685;;
"14.08.14.2001";14.08.14;Sungai Berbari;28765;;
"14.08.14.2002";14.08.14;Sungai Limau;28765;;
"14.08.14.2003";14.08.14;Dosan;28765;;
"14.08.14.2004";14.08.14;Benayah;28765;;
"14.08.14.2005";14.08.14;Pebadaran;28765;;
"14.08.14.2006";14.08.14;Dusun Pusaka;28765;;
"14.08.14.2007";14.08.14;Perincit;28765;;
"14.08.12.2001";14.08.12;Bandar Sungai;28684;;
"14.08.12.2002";14.08.12;Rempak;28684;;
"14.08.12.2003";14.08.12;Belading;28684;;
"14.08.12.2004";14.08.12;Sungai Tengah;28684;;
"14.08.12.2005";14.08.12;Laksamana;28684;;
"14.08.12.2006";14.08.12;Sabak Permai;28684;;
"14.08.12.2007";14.08.12;Bandar Pedada;28684;;
"14.08.12.2008";14.08.12;Selat Guntung;28684;;
"14.08.01.1001";14.08.01;Kampung Dalam;28673;;
"14.08.01.1002";14.08.01;Kampung Rempak;28673;;
"14.08.01.2003";14.08.01;Langkai;28673;;
"14.08.01.2011";14.08.01;Tumang;28673;;
"14.08.01.2012";14.08.01;Merempan Hulu;28673;;
"14.08.01.2013";14.08.01;Rawang Air Putih;28673;;
"14.08.01.2014";14.08.01;Suak Lanjut;28673;;
"14.08.01.2015";14.08.01;Buantan Besar;28673;;
"14.08.02.1001";14.08.02;Sungai Apit;28662;;
"14.08.02.2002";14.08.02;Teluk Lanus;28662;;
"14.08.02.2003";14.08.02;Tanjung Kuras;28662;;
"14.08.02.2004";14.08.02;Parit I/Ii;28662;;
"14.08.02.2005";14.08.02;Teluk Mesjid;28662;;
"14.08.02.2008";14.08.02;Sungai Kayu Ara;28662;;
"14.08.02.2009";14.08.02;Lalang;28662;;
"14.08.02.2010";14.08.02;Mengkapan;28662;;
"14.08.02.2011";14.08.02;Sungai Rawa;28662;;
"14.08.02.2012";14.08.02;Penyengat;28662;;
"14.08.02.2014";14.08.02;Teluk Batil;28662;;
"14.08.02.2016";14.08.02;Bunsur;28662;;
"14.08.02.2017";14.08.02;Harapan;28662;;
"14.08.02.2019";14.08.02;Kayu Ara Permai;28662;;
"14.08.02.2020";14.08.02;Rawa Mekar Jaya;28662;;
"14.08.05.2001";14.08.05;Muara Kelantan;28674;;
"14.08.05.2002";14.08.05;Teluk Lancang;28674;;
"14.08.05.2003";14.08.05;Sungai Selodang;28674;;
"14.08.05.2004";14.08.05;Olak;28674;;
"14.08.05.2005";14.08.05;Lubuk Jering;28674;;
"14.08.05.2006";14.08.05;Muara Bungkal;28674;;
"14.08.05.2007";14.08.05;Lubuk Umbut;28674;;
"14.08.05.2008";14.08.05;Bencah Umbai;28674;;
"14.08.05.2009";14.08.05;Tasik Betung;28674;;
"14.08.04.1001";14.08.04;Perawang;28772;;
"14.08.04.2002";14.08.04;Tualang;28772;;
"14.08.04.2003";14.08.04;Pinang Sebatang;28772;;
"14.08.04.2004";14.08.04;Meredan;28772;;
"14.08.04.2005";14.08.04;Pinang Sebatang Timur;28772;;
"14.08.04.2006";14.08.04;Pinang Sebatang Barat;28772;;
"14.08.04.2007";14.08.04;Meredan Barat;28772;;
"14.08.04.2008";14.08.04;Perawang Barat;28772;;
"14.08.04.2009";14.08.04;Tualang Timur;28772;;
"14.72.03.1001";14.72.03;Bukit Nenas ;28882;;
"14.72.03.1002";14.72.03;Bukit Kayu Kapur ;28882;;
"14.72.03.1003";14.72.03;Gurun Panjang;28882;;
"14.72.03.1004";14.72.03;Bagan Besar;28882;;
"14.72.03.1005";14.72.03;Kampung Baru;28882;;
"14.72.03.1006";14.72.03;Bagan Besar Timur;28882;;
"14.72.03.1007";14.72.03;Bukit Kapur;28882;;
"14.72.01.1003";14.72.01;Pangkalan Sesai;28824;;
"14.72.01.1006";14.72.01;Purnama;28823;;
"14.72.01.1008";14.72.01;Bagan Keladi;28821;;
"14.72.01.1009";14.72.01;Simapang Tetap Darul Ichsan;28824;;
"14.72.06.1001";14.72.06;Laksamana;28821;;
"14.72.06.1002";14.72.06;Rimba Sekampung;28822;;
"14.72.06.1003";14.72.06;Dumai Kota;28811;;
"14.72.06.1004";14.72.06;Bintan;28812;;
"14.72.06.1005";14.72.06;Sukajadi;28812;;
"14.72.07.1001";14.72.07;Ratu Sima;28825;;
"14.72.07.1002";14.72.07;Bukit Timah;28826;;
"14.72.07.1003";14.72.07;Mekar Sari;28821;;
"14.72.07.1004";14.72.07;Bukit Datuk;28825;;
"14.72.07.1005";14.72.07;Bumi Ayu;28813;;
"14.72.02.1002";14.72.02;Teluk Binjai;28813;;
"14.72.02.1003";14.72.02;Tanjung Palas;28816;;
"14.72.02.1004";14.72.02;Jaya Mukti;28815;;
"14.72.02.1006";14.72.02;Buluh Kasap;28814;;
"14.72.02.1009";14.72.02;Bukit Batrem;28811;;
"14.72.05.1001";14.72.05;Teluk Makmur;28825;;
"14.72.05.1002";14.72.05;Mundam;28825;;
"14.72.05.1003";14.72.05;Guntung;28825;;
"14.72.05.1004";14.72.05;Pelintung;28825;;
"14.72.04.1001";14.72.04;Lubuk Gaung;28826;;
"14.72.04.1002";14.72.04;Tanjung Penyembal ;28826;;
"14.72.04.1003";14.72.04;Bangsal Aceh;28826;;
"14.72.04.1004";14.72.04;Basilam Baru;28826;;
"14.72.04.1005";14.72.04;Batu Teritip;28826;;
"14.72.04.1006";14.72.04;Sungai Geniot;28826;;
"14.71.08.1001";14.71.08;Simpangbaru;28293;;
"14.71.08.1008";14.71.08;Delima;28290;;
"14.71.08.1009";14.71.08;Tobekgodang;28297;;
"14.71.08.1010";14.71.08;Binawidya;28295;;
"14.71.07.1005";14.71.07;Simpang Tiga;28284;;
"14.71.07.1006";14.71.07;Tangkerang Selatan;28288;;
"14.71.07.1008";14.71.07;Tangkerang Utara;28289;;
"14.71.07.1011";14.71.07;Tangkerang Labuai;28281;;
"14.71.07.1012";14.71.07;Airdingin;28284;;
"14.71.14.1001";14.71.14;Kulim;28286;;
"14.71.14.1002";14.71.14;Mentangor;28286;;
"14.71.14.1003";14.71.14;Sialangrampai;28286;;
"14.71.14.1004";14.71.14;Pebatuan;28286;;
"14.71.14.1005";14.71.14;Pematangkapau;28289;;
"14.71.04.1001";14.71.04;Rintis;28141;;
"14.71.04.1002";14.71.04;Tanjung Rhu;28143;;
"14.71.04.1003";14.71.04;Pesisir;28144;;
"14.71.04.1004";14.71.04;Sekip;28142;;
"14.71.09.1001";14.71.09;Tangkerang Barat;28282;;
"14.71.09.1002";14.71.09;Tangkerang Tengah;28282;;
"14.71.09.1003";14.71.09;Sidomulyo Timur;28125;;
"14.71.09.1004";14.71.09;Wonorejo;28125;;
"14.71.09.1005";14.71.09;Maharatu;28125;;
"14.71.09.1006";14.71.09;Perhentianmarpoyan;28125;;
"14.71.11.1001";14.71.11;Tampan;28292;;
"14.71.11.1002";14.71.11;Labuh Baru Timur;28292;;
"14.71.11.1003";14.71.11;Labuh Baru Barat;28292;;
"14.71.11.1004";14.71.11;Air Hitam;28292;;
"14.71.11.1005";14.71.11;Bandarraya;28292;;
"14.71.11.1007";14.71.11;Tirtasiak;28292;;
"14.71.02.1001";14.71.02;Simpang Empat;28116;;
"14.71.02.1002";14.71.02;Sumahilang;28111;;
"14.71.02.1003";14.71.02;Tanah Datar;28115;;
"14.71.02.1004";14.71.02;Kota Baru;28114;;
"14.71.02.1005";14.71.02;Sukaramai;28113;;
"14.71.02.1006";14.71.02;Kota Tinggi;28112;;
"14.71.12.1001";14.71.12;Meranti Pandak;28266;;
"14.71.12.1004";14.71.12;Lembah Damai;28263;;
"14.71.12.1006";14.71.12;Limbungan Baru;28261;;
"14.71.06.1003";14.71.06;Rumbai Bukit;28264;;
"14.71.06.1005";14.71.06;Muarafajar Timur ;28267;;
"14.71.06.1010";14.71.06;Muarafajar Barat;28267;;
"14.71.06.1011";14.71.06;Rantaupanjang;28264;;
"14.71.06.1012";14.71.06;Maharani;28264;;
"14.71.06.1013";14.71.06;Agrowisata;28264;;
"14.71.15.1001";14.71.15;Tebing Tinggi Okura;28287;;
"14.71.15.1002";14.71.15;Sungaiukai;28287;;
"14.71.15.1003";14.71.15;Sungaiambang;28262;;
"14.71.15.1004";14.71.15;Lembah Sari;28262;;
"14.71.15.1005";14.71.15;Limbungan;28261;;
"14.71.03.1001";14.71.03;Cinta Raja;28131;;
"14.71.03.1002";14.71.03;Sukamulya;28133;;
"14.71.03.1003";14.71.03;Sukamaju;28132;;
"14.71.05.1001";14.71.05;Padang Bulan;28156;;
"14.71.05.1002";14.71.05;Sago;28151;;
"14.71.05.1003";14.71.05;Kampung Baru;28154;;
"14.71.05.1004";14.71.05;Kampung Dalam;28152;;
"14.71.05.1005";14.71.05;Kampung Bandar;28153;;
"14.71.05.1006";14.71.05;Padang Terubuk;28155;;
"14.71.01.1002";14.71.01;Jadirejo;28126;;
"14.71.01.1003";14.71.01;Kampung Tengah;28128;;
"14.71.01.1004";14.71.01;Kampung Melayu;28124;;
"14.71.01.1005";14.71.01;Kedung Sari;28123;;
"14.71.01.1006";14.71.01;Harjosari;28122;;
"14.71.01.1007";14.71.01;Sukajadi;28121;;
"14.71.01.1008";14.71.01;Pulau Karomah ;28127;;
"14.71.10.1002";14.71.10;Bencahlesung ;28285;;
"14.71.10.1003";14.71.10;Tangkerang Timur;28289;;
"14.71.10.1004";14.71.10;Rejosari;28281;;
"14.71.10.1005";14.71.10;Bambukuning;28281;;
"14.71.10.1010";14.71.10;Melebung;28285;;
"14.71.10.1011";14.71.10;Industritenayan;28285;;
"14.71.10.1012";14.71.10;Sialangsakti;28285;;
"14.71.10.1013";14.71.10;Tuahnegeri;28285;;
"14.71.13.1001";14.71.13;Sidomulyo Barat;28294;;
"14.71.13.1002";14.71.13;Sialangmunggu;28299;;
"14.71.13.1003";14.71.13;Tuahkarya;28291;;
"14.71.13.1004";14.71.13;Tuahmadani;28298;;
"14.71.13.1005";14.71.13;Airputih;28296;;
"76.05.01.1001";76.05.01;Banggae;91411;;
"76.05.01.1003";76.05.01;Baru;91415;;
"76.05.01.1007";76.05.01;Pangali Ali;91411;;
"76.05.01.1009";76.05.01;Totoli;91415;;
"76.05.01.1010";76.05.01;Rangas;91415;;
"76.05.01.1013";76.05.01;Galung;91411;;
"76.05.01.2011";76.05.01;Palipi Soreang;91415;;
"76.05.01.2012";76.05.01;Pamboborang;91415;;
"76.05.08.1001";76.05.08;Baurung;91412;;
"76.05.08.1002";76.05.08;Baruga;91414;;
"76.05.08.1003";76.05.08;Baruga Dhua;91411;;
"76.05.08.1004";76.05.08;Labuang;91412;;
"76.05.08.1005";76.05.08;Tande;91413;;
"76.05.08.1006";76.05.08;Lembang;91413;;
"76.05.08.1007";76.05.08;Labuang Utara;91413;;
"76.05.08.1008";76.05.08;Tande Timur;91413;;
"76.05.08.2009";76.05.08;Buttu Baruga;91413;;
"76.05.04.1001";76.05.04;Malunda;91453;;
"76.05.04.1015";76.05.04;Lamungang Batu;91453;;
"76.05.04.2002";76.05.04;Bambangan;91453;;
"76.05.04.2004";76.05.04;Lombang;91453;;
"76.05.04.2005";76.05.04;Lombong;91453;;
"76.05.04.2006";76.05.04;Mekkatta;91453;;
"76.05.04.2010";76.05.04;Maliaya;91453;;
"76.05.04.2011";76.05.04;Lombang Timur;91453;;
"76.05.04.2012";76.05.04;Salutahongan;91453;;
"76.05.04.2013";76.05.04;Lombong Timur;91453;;
"76.05.04.2014";76.05.04;Mekkatta Selatan;91453;;
"76.05.04.2016";76.05.04;Kayuangin;91453;;
"76.05.02.1001";76.05.02;Lalampanua;91451;;
"76.05.02.1002";76.05.02;Sirindu;91451;;
"76.05.02.2003";76.05.02;Adolang;91451;;
"76.05.02.2004";76.05.02;Bababulo;91451;;
"76.05.02.2005";76.05.02;Bonde;91451;;
"76.05.02.2006";76.05.02;Betteng;91451;;
"76.05.02.2007";76.05.02;Simbang;91451;;
"76.05.02.2008";76.05.02;Bonde Utara;91451;;
"76.05.02.2009";76.05.02;Bababulo Utara;91451;;
"76.05.02.2010";76.05.02;Buttu Pamboang;91451;;
"76.05.02.2011";76.05.02;Banua Adolang;91451;;
"76.05.02.2012";76.05.02;Adolang Dhua;91451;;
"76.05.02.2013";76.05.02;Tinambung;91451;;
"76.05.02.2014";76.05.02;Pesuloang;91451;;
"76.05.02.2015";76.05.02;Balombong;91451;;
"76.05.03.1001";76.05.03;Mosso;91452;;
"76.05.03.1002";76.05.03;Mosso Dhua;91452;;
"76.05.03.2004";76.05.03;Totolisi Sendana;91452;;
"76.05.03.2007";76.05.03;Tallubanua;91452;;
"76.05.03.2015";76.05.03;Lalatedzong;91452;;
"76.05.03.2016";76.05.03;Binanga;91452;;
"76.05.03.2017";76.05.03;Puttada;91452;;
"76.05.03.2018";76.05.03;Paminggalan;91452;;
"76.05.03.2019";76.05.03;Leppangang;91452;;
"76.05.03.2020";76.05.03;Pundau;91452;;
"76.05.03.2021";76.05.03;Sendana;91452;;
"76.05.03.2022";76.05.03;Banua Sendana;91452;;
"76.05.03.2023";76.05.03;Tallubanua Utara;91452;;
"76.05.03.2024";76.05.03;Limboro Rambu-Rambu;91452;;
"76.05.03.2025";76.05.03;Limbua;91452;;
"76.05.03.2026";76.05.03;Bukit Samang;91452;;
"76.05.06.2001";76.05.06;Seppong;91450;;
"76.05.06.2002";76.05.06;Tammerodo;91450;;
"76.05.06.2003";76.05.06;Ulidang;91450;;
"76.05.06.2004";76.05.06;Tallambalao;91450;;
"76.05.06.2005";76.05.06;Tammerodo Utara;91450;;
"76.05.06.2006";76.05.06;Manyamba;91450;;
"76.05.06.2007";76.05.06;Awo;91450;;
"76.05.07.2001";76.05.07;Onang;91455;;
"76.05.07.2002";76.05.07;Tubo;91455;;
"76.05.07.2003";76.05.07;Onang Utara;91455;;
"76.05.07.2004";76.05.07;Tubo Selatan;91455;;
"76.05.07.2005";76.05.07;Bonde Bonde;91455;;
"76.05.07.2006";76.05.07;Tubo Tengah;91455;;
"76.05.07.2007";76.05.07;Tubo Poang;91455;;
"76.05.05.2001";76.05.05;Kabiraan;91454;;
"76.05.05.2002";76.05.05;Sambabo;91454;;
"76.05.05.2003";76.05.05;Tandeallo;91454;;
"76.05.05.2004";76.05.05;Ulumanda;91454;;
"76.05.05.2005";76.05.05;Salutambung;91454;;
"76.05.05.2006";76.05.05;Popenga;91454;;
"76.05.05.2007";76.05.05;Sulai;91454;;
"76.05.05.2008";76.05.05;Panggalo;91454;;
"76.03.02.1001";76.03.02;Aralle;91373;;
"76.03.02.2003";76.03.02;Ralle Anak;91373;;
"76.03.02.2004";76.03.02;Panetean;91373;;
"76.03.02.2005";76.03.02;Uhailanu;91373;;
"76.03.02.2007";76.03.02;Aralle Utara;91373;;
"76.03.02.2009";76.03.02;Uhaidaho;91373;;
"76.03.02.2010";76.03.02;Baruru;91373;;
"76.03.02.2015";76.03.02;Ralleanak Utara;91373;;
"76.03.02.2016";76.03.02;Pamoseang Pangga;91373;;
"76.03.02.2017";76.03.02;Kalabe;91373;;
"76.03.02.2018";76.03.02;Aralle Selatan;91373;;
"76.03.02.2019";76.03.02;Hahangan;91373;;
"76.03.12.2001";76.03.12;Balla;91366;;
"76.03.12.2002";76.03.12;Balla Barat;91366;;
"76.03.12.2003";76.03.12;Balla Satanetean;91366;;
"76.03.12.2004";76.03.12;Balla Tumuka;91366;;
"76.03.12.2005";76.03.12;Sepakuan;91366;;
"76.03.12.2006";76.03.12;Pidara;91366;;
"76.03.12.2007";76.03.12;Bambapuang;91366;;
"76.03.12.2008";76.03.12;Balla Timur;91366;;
"76.03.11.2001";76.03.11;Mokallang;91371;;
"76.03.11.2002";76.03.11;Masoso;91371;;
"76.03.11.2003";76.03.11;Saluassing;91371;;
"76.03.11.2004";76.03.11;Salubulo;91371;;
"76.03.11.2005";76.03.11;Salukadi;91371;;
"76.03.11.2006";76.03.11;Salukepopok;91371;;
"76.03.11.2007";76.03.11;Ulumambi Barat;91371;;
"76.03.11.2008";76.03.11;Limbadebata;91371;;
"76.03.11.2009";76.03.11;Tanete Tomba;91371;;
"76.03.11.2010";76.03.11;Bambang;91371;;
"76.03.11.2011";76.03.11;Rantelemo;91371;;
"76.03.11.2012";76.03.11;Saludengen;91371;;
"76.03.11.2013";76.03.11;Ulumambi;91371;;
"76.03.11.2014";76.03.11;Bambang Timur;91371;;
"76.03.11.2015";76.03.11;Minanga;91371;;
"76.03.11.2016";76.03.11;Sikamase;91371;;
"76.03.11.2017";76.03.11;Rantetarima;91371;;
"76.03.11.2018";76.03.11;Salururu;91371;;
"76.03.11.2019";76.03.11;Salutabang;91371;;
"76.03.11.2020";76.03.11;Balatana;91371;;
"76.03.16.2001";76.03.16;Buntumalangka;91374;;
"76.03.16.2002";76.03.16;Ranteberan;91374;;
"76.03.16.2003";76.03.16;Kebanga;91374;;
"76.03.16.2004";76.03.16;Salurindu;91374;;
"76.03.16.2005";76.03.16;Taora;91374;;
"76.03.16.2006";76.03.16;Kabae;91374;;
"76.03.16.2007";76.03.16;Salutambun Barat;91374;;
"76.03.16.2008";76.03.16;Penatangan;91374;;
"76.03.16.2009";76.03.16;Salutambun Timur;91374;;
"76.03.16.2010";76.03.16;Salutambun;91374;;
"76.03.16.2011";76.03.16;Aralle Timur;91374;;
"76.03.03.1001";76.03.03;Mamasa;91362;;
"76.03.03.2002";76.03.03;Rambusaratu;91362;;
"76.03.03.2003";76.03.03;Osango;91362;;
"76.03.03.2004";76.03.03;Lambanan;91362;;
"76.03.03.2005";76.03.03;Lembana Salulo;91362;;
"76.03.03.2006";76.03.03;Taupe;91362;;
"76.03.03.2007";76.03.03;Buntu Buda;91362;;
"76.03.03.2008";76.03.03;Tondok Bakaru;91362;;
"76.03.03.2009";76.03.03;Pebassian;91362;;
"76.03.03.2010";76.03.03;Mambuliling;91362;;
"76.03.03.2011";76.03.03;Bombong Lambe;91362;;
"76.03.03.2012";76.03.03;Bubun Batu;91362;;
"76.03.01.1001";76.03.01;Mambi;91370;;
"76.03.01.1002";76.03.01;Talipukki;91370;;
"76.03.01.2004";76.03.01;Rantebulahan;91370;;
"76.03.01.2008";76.03.01;Sondonglayu;91370;;
"76.03.01.2016";76.03.01;Salubanua;91370;;
"76.03.01.2017";76.03.01;Tapalina;91370;;
"76.03.01.2019";76.03.01;Sendana;91370;;
"76.03.01.2024";76.03.01;Pamosean;91370;;
"76.03.01.2025";76.03.01;Selumaka;91370;;
"76.03.01.2026";76.03.01;Bujung Manurung;91370;;
"76.03.01.2027";76.03.01;Salu Alo;91370;;
"76.03.01.2029";76.03.01;Indobanua;91370;;
"76.03.01.2030";76.03.01;Saludurian;91370;;
"76.03.17.2001";76.03.17;Mehalaan;91375;;
"76.03.17.2002";76.03.17;Botteng;91375;;
"76.03.17.2003";76.03.17;Salukonta;91375;;
"76.03.17.2004";76.03.17;Mesakada;91375;;
"76.03.17.2005";76.03.17;Mehalaan Barat;91375;;
"76.03.17.2006";76.03.17;Saluahok;91375;;
"76.03.17.2007";76.03.17;Salubalo;91375;;
"76.03.17.2008";76.03.17;Passembuk;91375;;
"76.03.17.2009";76.03.17;Kondo;91375;;
"76.03.17.2010";76.03.17;Leko Sukamaju;91375;;
"76.03.17.2011";76.03.17;Ulumea;91375;;
"76.03.07.1001";76.03.07;Messawa;91361;;
"76.03.07.2002";76.03.07;Rippung;91361;;
"76.03.07.2003";76.03.07;Makuang;91361;;
"76.03.07.2004";76.03.07;Sepang;91361;;
"76.03.07.2005";76.03.07;Malimbong;91361;;
"76.03.07.2006";76.03.07;Matande;91361;;
"76.03.07.2007";76.03.07;Sipai;91361;;
"76.03.07.2008";76.03.07;Pasma Mambu;91361;;
"76.03.07.2009";76.03.07;Tanete Batu;91361;;
"76.03.13.1001";76.03.13;Nosu ;91363;;
"76.03.13.2002";76.03.13;Minanga;91363;;
"76.03.13.2003";76.03.13;Batupapan;91363;;
"76.03.13.2004";76.03.13;Masewwe;91363;;
"76.03.13.2005";76.03.13;Siwi;91363;;
"76.03.13.2006";76.03.13;Minanga Timur;91363;;
"76.03.13.2007";76.03.13;Parinding;91363;;
"76.03.04.1001";76.03.04;Pana;91369;;
"76.03.04.2003";76.03.04;Manipi;91369;;
"76.03.04.2005";76.03.04;Mamullu;91369;;
"76.03.04.2006";76.03.04;Sapan;91369;;
"76.03.04.2009";76.03.04;Datubaringan;91369;;
"76.03.04.2010";76.03.04;Panura;91369;;
"76.03.04.2011";76.03.04;Tallang Bulawan;91369;;
"76.03.04.2012";76.03.04;Karaka;91369;;
"76.03.04.2013";76.03.04;Ulusalu;91369;;
"76.03.04.2014";76.03.04;Weri;91369;;
"76.03.04.2015";76.03.04;Salutambun;91369;;
"76.03.04.2016";76.03.04;Saloan;91369;;
"76.03.04.2017";76.03.04;Ulusalu Indah;91369;;
"76.03.15.2001";76.03.15;Salumokanan;91376;;
"76.03.15.2003";76.03.15;Salumokanan Barat;91376;;
"76.03.15.2004";76.03.15;Buangin;91376;;
"76.03.15.2005";76.03.15;Bambang Buda;91376;;
"76.03.15.2006";76.03.15;Leko;91376;;
"76.03.15.2007";76.03.15;Kirak;91376;;
"76.03.15.2008";76.03.15;Salumokanan Utara;91376;;
"76.03.15.2009";76.03.15;Sampale;91376;;
"76.03.08.2002";76.03.08;Orobua;91365;;
"76.03.08.2003";76.03.08;Paladan;91365;;
"76.03.08.2004";76.03.08;Orobua Timur;91365;;
"76.03.08.2006";76.03.08;Rante Puang;91365;;
"76.03.08.2007";76.03.08;Satenetean;91365;;
"76.03.08.2008";76.03.08;Lisuan Ada;91365;;
"76.03.08.2010";76.03.08;Orobua Selatan;91365;;
"76.03.08.2012";76.03.08;Malangkena Padang;91365;;
"76.03.08.2013";76.03.08;Malimbong;91365;;
"76.03.08.2014";76.03.08;Marampan Orobua;91365;;
"76.03.06.1001";76.03.06;Sumarorong;91360;;
"76.03.06.1002";76.03.06;Tabone;91360;;
"76.03.06.2003";76.03.06;Batang Uru;91360;;
"76.03.06.2004";76.03.06;Sasakan;91360;;
"76.03.06.2005";76.03.06;Tadisi;91360;;
"76.03.06.2006";76.03.06;Sibanawa;91360;;
"76.03.06.2007";76.03.06;Batangnguru Timur;91360;;
"76.03.06.2008";76.03.06;Salubalo;91360;;
"76.03.06.2009";76.03.06;Banea;91360;;
"76.03.06.2010";76.03.06;Rante Kamase;91360;;
"76.03.10.1001";76.03.10;Tabang;91364;;
"76.03.10.2003";76.03.10;Tadokalua;91364;;
"76.03.10.2004";76.03.10;Tabang Barat;91364;;
"76.03.10.2005";76.03.10;Masupu;91364;;
"76.03.10.2006";76.03.10;Kalama;91364;;
"76.03.10.2007";76.03.10;Bakadisura;91364;;
"76.03.10.2008";76.03.10;Salukona;91364;;
"76.03.05.1001";76.03.05;Lakahang ;91372;;
"76.03.05.2002";76.03.05;Periangan;91372;;
"76.03.05.2003";76.03.05;Malatiro;91372;;
"76.03.05.2004";76.03.05;Tabulahan;91372;;
